City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,las lomas,8.4333,-82.4,27.67,51,0,3.6,PA,1706671954
290,quartu sant'elena,39.2419,9.1839,7.24,80,0,2.57,IT,1706671955
291,badger,64.8,-147.5333,-27.05,73,40,1.54,US,1706671955
292,shenkursk,62.1091,42.896,-5.93,93,49,2.28,RU,1706671956
293,fuyuan,46.4333,127.0833,-18.21,81,22,4.66,CN,1706671956
294,alvaraes,-3.2208,-64.8042,26.23,84,95,0.59,BR,1706671957
295,fruita,39.1589,-108.729,6.96,57,0,2.06,US,1706671957
296,araxa,-19.5933,-46.9406,21.98,73,0,0.51,BR,1706671958
297,port macquarie,-31.4333,152.9167,27.72,65,43,4.18,AU,1706671958
298,hammerfest,70.6634,23.6821,3.25,52,20,24.69,NO,1706671959
299,basco,20.4487,121.9702,23.94,72,29,9.73,PH,1706671959
300,klyuchi,52.2667,79.1667,-12.0,89,100,2.79,RU,1706671960
301,al kharijah,25.4514,30.5464,6.82,52,0,1.89,EG,1706671960
302,el alto,-4.2714,-81.2147,22.89,86,100,4.32,PE,1706671961
303,pangobilian,8.8011,117.8594,28.98,71,45,6.64,PH,1706671962
304,carmelo,-33.9892,-58.2856,24.45,42,0,3.13,UY,1706671706
305,mazeikiai,56.3167,22.3333,1.75,89,100,4.65,LT,1706671963
306,stanley,54.868,-1.6985,4.6,79,0,4.12,GB,1706671964
307,la passe,45.5549,-0.8967,6.13,91,91,2.31,FR,1706671964
308,lompoc,34.6391,-120.4579,14.4,86,0,0.45,US,1706671965
309,port elizabeth,-33.918,25.5701,21.29,88,0,2.57,ZA,1706671965
310,tangalle,6.024,80.7911,28.09,75,43,2.34,LK,1706671966
311,baruun-urt,46.6806,113.2792,-26.55,91,14,3.51,MN,1706671966
312,shira,54.4911,89.9531,-18.75,92,64,0.94,RU,1706671967
313,vorkuta,67.5,64.0,-13.07,96,100,4.36,RU,1706671679
314,tamandare,-8.7597,-35.1047,24.91,77,3,1.59,BR,1706671968
315,tofol,5.3248,163.0078,28.01,77,100,7.85,FM,1706671968
316,mount isa,-20.7333,139.5,26.87,83,100,8.23,AU,1706671970
317,tadine,-21.55,167.8833,27.04,64,80,4.45,NC,1706671970
318,kalmunai,7.4167,81.8167,26.05,85,8,2.61,LK,1706671742
319,slave lake,55.2834,-114.769,7.99,42,0,13.89,CA,1706671820
320,truckee,39.328,-120.1833,9.95,78,0,0.0,US,1706671805
321,gisborne,-38.6533,178.0042,20.16,81,67,5.54,NZ,1706671878
322,birao,10.2849,22.7882,19.89,17,93,5.15,CF,1706671972
323,tshabong,-26.05,22.45,24.3,57,98,2.99,BW,1706671973
324,salekhard,66.53,66.6019,-16.22,97,100,2.69,RU,1706671973
325,clanton,32.8387,-86.6294,14.25,62,26,1.79,US,1706671706
326,suva,-18.1416,178.4415,27.71,83,75,3.6,FJ,1706671974
327,patacamaya,-17.2333,-67.9167,9.45,82,100,3.45,BO,1706671975
328,puerto colombia,10.9878,-74.9547,26.05,85,66,12.36,CO,1706671975
329,east london,-33.0153,27.9116,22.52,88,75,2.57,ZA,1706671976
330,la sarre,48.8002,-79.1996,-0.84,92,100,4.74,CA,1706671976
331,piti village,13.4626,144.6933,29.49,58,100,10.29,GU,1706671977
332,kourou,5.1552,-52.6478,26.03,89,11,3.77,GF,1706671977
333,tondela,40.5167,-8.0833,8.02,85,100,2.26,PT,1706671977
334,bac lieu,9.285,105.7244,28.97,62,59,7.52,VN,1706671978
335,siwa oasis,29.2041,25.5195,8.54,76,36,4.71,EG,1706671978
336,island harbour,50.724,-1.2758,7.74,81,13,0.45,GB,1706671979
337,dogonbadan,30.3586,50.7981,8.05,87,40,0.0,IR,1706671979
338,pangody,65.85,74.4859,-22.52,94,16,6.56,RU,1706671980
339,fale old settlement,-9.3852,-171.2468,29.74,68,26,1.34,TK,1706671980
340,magadan,59.5667,150.8,-21.86,83,6,1.7,RU,1706671981
341,choyr,46.3611,108.3611,-23.96,91,32,1.72,MN,1706671981
342,dabola,10.75,-11.1167,21.0,22,41,0.79,GN,1706671982
343,acapulco de juarez,16.8634,-99.8901,26.9,78,75,1.03,MX,1706671980
344,freetown,8.484,-13.2299,25.84,83,20,3.6,SL,1706671983
345,paoua,7.2427,16.4406,19.16,23,77,1.99,CF,1706671984
346,mariental,-24.6333,17.9667,23.52,58,3,2.43,NA,1706671984
347,bowen,-20.0167,148.2333,30.13,74,97,6.27,AU,1706671986
348,park forest village,40.8067,-77.9169,1.81,83,100,1.79,US,1706671987
349,debark',13.1561,37.8981,10.17,62,63,1.11,ET,1706671987
350,quellon,-43.1167,-73.6167,14.31,93,99,2.29,CL,1706671787
351,hastings,50.8552,0.5729,7.66,31,21,2.0,GB,1706671988
352,pochinok,54.4068,32.4407,-2.37,92,100,3.42,RU,1706671989
353,gua musang,4.8823,101.9644,29.04,63,100,1.24,MY,1706671989
354,vila franca do campo,37.7167,-25.4333,15.23,88,52,2.21,PT,1706671990
355,dwarka,22.2394,68.9678,23.18,72,100,3.28,IN,1706671990
356,antsiranana,-12.2787,49.2917,24.42,94,20,2.06,MG,1706671991
357,yuzhno-kurilsk,44.0306,145.8556,-2.01,71,100,3.05,RU,1706671992
358,voznesenskaya,44.5527,41.0318,-1.58,70,39,0.97,RU,1706671992
359,miles city,46.4083,-105.8406,7.54,70,0,2.57,US,1706671993
360,longquan,24.6719,102.1613,15.75,50,57,3.75,CN,1706671993
361,pasuquin,18.3328,120.6177,27.97,65,20,2.57,PH,1706671994
362,kayangel,8.0823,134.7173,27.33,83,49,10.04,PW,1706671995
363,guichon,-32.35,-57.2,23.9,63,20,1.56,UY,1706671995
364,fortuna,40.5982,-124.1573,19.19,34,75,11.32,US,1706671997
365,frontera,26.9333,-101.45,17.16,50,25,0.89,MX,1706671997
366,barra da estiva,-13.6261,-41.3269,19.12,73,21,1.85,BR,1706671998
367,bodo,67.28,14.405,1.64,96,100,5.14,NO,1706671998
368,sorsk,54.0033,90.2467,-16.29,99,99,2.08,RU,1706671999
369,daru,-9.0763,143.2092,28.99,79,99,3.84,PG,1706671999
370,rongelap,11.1635,166.8941,25.83,76,100,8.61,MH,1706672000
371,konarka,19.9,86.1167,22.22,59,33,4.58,IN,1706672000
372,linxia chengguanzhen,35.6003,103.2064,0.38,32,100,2.13,CN,1706672001
373,emerald,-23.5333,148.1667,30.75,71,81,2.5,AU,1706672001
374,malanje,-9.5402,16.341,17.78,98,100,1.26,AO,1706672002
375,adrar,20.5022,-10.0711,14.78,15,0,4.82,MR,1706672003
376,urangan,-25.3,152.9,29.0,78,100,6.71,AU,1706672003
377,jatai,-17.8814,-51.7144,21.58,68,100,1.99,BR,1706672004
378,port douglas,-16.4833,145.4667,32.0,67,100,3.89,AU,1706672004
379,labytnangi,66.6572,66.4183,-16.08,97,100,2.02,RU,1706672005
380,miri,4.4148,114.0089,32.08,70,40,2.06,MY,1706672006
381,muynoq,43.7683,59.0214,-3.96,77,100,6.01,UZ,1706671872
382,semikarakorsk,47.5194,40.8112,-1.63,91,89,1.71,RU,1706672007
383,yeppoon,-23.1333,150.7333,30.88,83,72,5.12,AU,1706672008
384,mount pleasant,32.7941,-79.8626,10.55,93,75,2.57,US,1706671901
385,revda,56.801,59.9303,-10.58,97,94,2.06,RU,1706672009
386,merizo village,13.2658,144.6691,29.31,66,39,9.91,GU,1706672010
387,nyagan,62.1406,65.3936,-13.61,96,100,1.26,RU,1706672010
388,tralee,52.2704,-9.7026,6.74,87,100,4.96,IE,1706672011
389,tabas,33.5959,56.9244,8.12,46,65,3.09,IR,1706672011
390,belyy yar,53.6039,91.3903,-23.06,92,40,0.0,RU,1706672013
391,queenstown,-31.8976,26.8753,19.7,86,100,0.68,ZA,1706671813
392,extrema,-22.8547,-46.3183,19.51,60,100,1.7,BR,1706672014
393,macas,-2.3167,-78.1167,21.09,95,80,1.02,EC,1706671754
394,xingcheng,40.6167,120.7167,-8.39,45,15,8.75,CN,1706672016
395,berezovyy,51.6667,135.7,-16.99,65,9,0.83,RU,1706672017
396,murray bridge,-35.1167,139.2667,22.41,46,0,7.45,AU,1706672017
397,hermanus,-34.4187,19.2345,19.89,78,100,2.24,ZA,1706672018
398,labuan,5.2767,115.2417,31.2,70,20,1.54,MY,1706671929
399,melfi,40.9965,15.6514,1.88,78,0,1.4,IT,1706672019
400,wang sai phun,16.3885,100.538,29.9,51,7,1.82,TH,1706672019
401,sechura,-5.5569,-80.8222,25.4,75,99,5.42,PE,1706672020
402,szczecinek,53.7079,16.6994,5.62,92,100,4.72,PL,1706672020
403,selfoss,63.9331,-20.9971,-3.86,77,100,3.26,IS,1706672021
404,bitam,2.076,11.5007,20.42,99,100,0.72,GA,1706672022
405,rikaze,29.25,88.8833,-2.13,37,0,1.28,CN,1706672022
406,lubao,14.9167,120.55,30.04,59,99,6.33,PH,1706672023
407,cold lake,54.4502,-110.2017,5.97,61,0,5.66,CA,1706672023
408,shendi,16.6915,33.4341,15.16,30,3,5.87,SD,1706672024
409,pattan,34.1667,74.5667,4.88,87,87,1.08,IN,1706672024
410,trairi,-3.2778,-39.2689,26.66,82,10,3.44,BR,1706672025
411,polyarnyy,69.1989,33.4478,0.84,73,100,14.77,RU,1706672025
412,cabezon de la sal,43.3089,-4.2302,8.72,74,72,1.68,ES,1706672026
413,kununurra,-15.7667,128.7333,31.99,66,18,2.57,AU,1706671943
414,mocoreta,-30.6189,-57.9634,23.89,68,2,2.16,AR,1706672027
415,uzgen,40.7699,73.3007,-0.84,96,100,0.34,KG,1706672027
416,imbituba,-28.24,-48.6703,24.92,85,88,2.21,BR,1706672029
417,kone,-21.0595,164.8658,25.93,85,89,1.03,NC,1706672029
418,viqueque,-8.8673,126.3658,32.63,60,100,2.23,TL,1706672030
419,changleng,28.7,115.8167,13.79,92,100,0.22,CN,1706672030
420,idri,27.5,13.2667,6.79,68,0,4.24,LY,1706672031
421,sibi,29.5448,67.8764,18.49,29,0,1.04,PK,1706672031
422,kittila,67.6647,24.8936,0.08,64,0,7.72,FI,1706671733
423,new plymouth,-39.0667,174.0833,21.84,74,66,4.19,NZ,1706672032
424,haiku-pauwela,20.9219,-156.3051,21.95,93,100,5.14,US,1706672032
425,hawaiian paradise park,19.5933,-154.9731,26.73,82,100,3.09,US,1706672033
426,saint-joseph,-21.3667,55.6167,25.21,81,59,4.49,RE,1706672033
427,apatity,67.5641,33.4031,-2.97,90,86,3.31,RU,1706672034
428,coquimbo,-29.9533,-71.3436,17.85,88,100,2.06,CL,1706671915
429,berdigestyakh,62.0989,126.6992,-24.14,92,100,2.11,RU,1706672035
430,abu qurqas,27.9312,30.8384,6.94,54,1,1.11,EG,1706672036
431,ketchikan,55.3422,-131.6461,8.26,87,100,2.06,US,1706672036
432,shimoda,34.6667,138.95,15.06,85,60,6.89,JP,1706672037
433,kavieng,-2.5744,150.7967,29.12,73,95,3.85,PG,1706672037
434,inarajan village,13.2736,144.7484,29.54,66,52,10.1,GU,1706672038
435,toliara,-23.35,43.6667,25.66,64,6,6.08,MG,1706672038
436,chadron,42.8294,-102.9999,1.86,80,0,4.12,US,1706672039
437,beau vallon,-20.4189,57.6953,27.9,78,75,1.54,MU,1706672039
438,pavlodar,52.3,76.95,-21.11,77,0,3.0,KZ,1706672040
439,camana,-16.6228,-72.7111,22.8,84,98,2.18,PE,1706672040
440,nar'yan-mar,67.6713,53.087,-6.05,92,79,4.92,RU,1706672041
441,lata,40.1629,-8.3327,8.37,78,99,1.94,PT,1706672041
442,puerto deseado,-47.7503,-65.8938,21.51,38,98,10.81,AR,1706671886
443,waiuku,-37.25,174.75,28.94,59,62,4.21,NZ,1706672042
444,wynyard,-41.0,145.7167,23.2,30,7,4.98,AU,1706672043
445,porto seguro,-16.4497,-39.0647,25.29,94,20,2.57,BR,1706672045
446,pionerskiy,54.9508,20.2275,3.91,89,100,6.88,RU,1706672045
447,tinghir,31.5157,-5.5343,7.84,38,70,1.09,MA,1706672046
448,howard springs,-12.497,131.047,32.77,78,84,4.37,AU,1706672046
449,salahonda,2.1019,-78.7217,26.51,85,100,1.85,CO,1706672047
450,ostersund,63.1792,14.6357,-10.75,92,67,2.57,SE,1706672048
451,sovetskaya gavan',48.9723,140.2878,-14.94,64,87,1.7,RU,1706672048
452,san miguel,13.4833,-88.1833,27.81,36,0,0.0,SV,1706671851
453,cockburn town,21.4612,-71.1419,23.76,57,3,3.71,TC,1706672049
454,usinsk,65.9939,57.5281,-5.52,94,100,4.92,RU,1706672050
455,lloydminster,53.2835,-110.0016,2.12,80,40,5.14,CA,1706672050
456,psyzh,44.2331,42.0183,-4.9,80,34,1.92,RU,1706672051
457,kiama,-34.6833,150.8667,24.65,82,97,5.13,AU,1706672052
458,shar,49.5886,81.0453,-10.54,86,98,5.92,KZ,1706672052
459,saint-pierre-du-mont,43.8845,-0.5219,7.66,100,0,1.54,FR,1706672036
460,martapura,-3.4167,114.85,31.05,70,40,2.57,ID,1706672053
461,taro,-8.3862,115.28,27.0,64,65,1.37,ID,1706672054
462,yung shue wan,22.2333,114.1167,23.22,90,98,3.73,HK,1706672054
463,tvoroyri,61.5556,-6.8111,7.98,90,100,22.57,FO,1706672055
464,beidaihehaibin,39.8222,119.5181,-3.79,45,83,9.53,CN,1706672056
465,lindale,32.5157,-95.4094,14.85,71,0,0.0,US,1706672056
466,vila velha,-20.3297,-40.2925,26.97,94,0,3.6,BR,1706672057
467,montepuez,-13.1256,38.9997,20.52,96,98,0.88,MZ,1706672057
468,midvagur,62.0511,-7.1939,7.46,100,100,8.75,FO,1706672058
469,rio grande,-32.035,-52.0986,20.7,89,11,2.05,BR,1706672058
470,zarate,-34.0981,-59.0286,23.91,42,5,1.85,AR,1706672059
471,kirensk,57.7853,108.1119,-32.8,96,46,1.34,RU,1706672061
472,naifaru,5.4444,73.3657,27.11,78,95,4.39,MV,1706672061
473,mount pearl,47.5166,-52.7813,-5.02,83,100,7.2,CA,1706672062
474,puerto aysen,-45.4,-72.7,13.98,99,100,2.19,CL,1706672062
475,benghazi,32.1167,20.0667,10.97,60,60,7.7,LY,1706672063
476,kharp,66.8014,65.8081,-16.07,97,100,1.66,RU,1706672063
477,mbandaka,0.0487,18.2603,25.11,49,100,1.06,CD,1706672064
478,ambovombe,-25.1667,46.0833,23.8,80,85,6.95,MG,1706672065
479,chetwayi,10.5333,76.05,27.31,61,56,1.61,IN,1706672065
480,caleta de carquin,-11.0925,-77.6267,23.94,81,100,3.63,PE,1706672066
481,kavaratti,10.5669,72.642,27.62,67,16,2.76,IN,1706672066
482,margaret river,-33.95,115.0667,27.82,53,0,5.57,AU,1706672067
483,lydenburg,-25.0978,30.4597,15.76,87,79,1.61,ZA,1706672067
484,horta,38.5333,-28.6333,13.34,86,31,4.02,PT,1706672068
485,pariaman,-0.619,100.12,31.03,61,98,1.72,ID,1706672068
486,langford,48.4496,-123.5026,13.0,85,75,18.01,CA,1706672069
487,vytegra,61.0064,36.4481,-8.13,93,86,2.24,RU,1706672069
488,aiquile,-18.2041,-65.1807,14.66,88,100,1.37,BO,1706672070
489,zhangjiakou,40.81,114.8794,-8.66,58,77,2.39,CN,1706671847
490,hasaki,35.7333,140.8333,13.22,49,27,5.06,JP,1706672072
491,yurimaguas,-5.9,-76.0833,26.04,79,100,0.42,PE,1706672073
492,proletariy,58.4342,31.7046,-0.49,93,100,3.35,RU,1706672073
493,arendal,58.4615,8.7725,1.89,76,40,5.63,NO,1706672074
494,rosario oeste,-14.8361,-56.4275,23.55,86,79,1.32,BR,1706672074
495,edson,53.5835,-116.4356,-0.92,64,0,2.57,CA,1706672075
496,plastun,44.7561,136.2939,-3.32,69,100,0.92,RU,1706672075
497,mahibadhoo,3.7833,72.9667,26.84,79,85,5.03,MV,1706672076
498,pingliang,35.5392,106.6861,1.18,77,100,2.02,CN,1706672076
499,mitsamiouli,-11.3847,43.2844,27.21,72,83,2.33,KM,1706672077
500,al jubayl,27.0112,49.6583,19.72,70,3,3.64,SA,1706672077
501,mendefera,14.8872,38.8153,13.67,70,92,1.32,ER,1706672078
502,menongue,-14.6585,17.691,16.79,96,100,0.45,AO,1706672079
503,gbarnga,6.9956,-9.4722,21.84,99,76,0.94,LR,1706672079
504,cannonvale,-20.2833,148.7,29.66,72,89,4.38,AU,1706672080
505,gazli,40.1333,63.45,-1.21,59,88,3.12,UZ,1706672080
506,nuuk,64.1835,-51.7216,-8.66,67,100,7.2,GL,1706672081
507,belle fourche,44.6714,-103.8522,10.8,60,5,3.34,US,1706672081
508,matara,5.9485,80.5353,27.9,75,30,2.11,LK,1706672082
509,nabire,-3.3667,135.4833,30.66,66,82,3.2,ID,1706672082
510,balqash,46.8481,74.995,-8.67,92,100,7.0,KZ,1706672083
511,embalenhle,-26.5333,29.0667,15.31,96,27,2.0,ZA,1706672084
512,antofagasta,-23.65,-70.4,20.6,80,58,2.02,CL,1706671332
513,dimbokro,6.6451,-4.7048,22.37,94,13,1.34,CI,1706672084
514,ambalangoda,6.2355,80.0538,27.92,75,38,1.27,LK,1706672085
515,shahba,32.8551,36.629,2.09,91,93,3.68,SY,1706672085
516,bojnurd,37.4747,57.329,-0.03,86,75,3.09,IR,1706672086
517,nuku'alofa,-21.1333,-175.2,28.19,83,75,3.9,TO,1706672086
518,tsevie,6.4261,1.2133,26.49,74,5,2.5,TG,1706672088
519,sao jose da coroa grande,-8.8978,-35.1478,25.13,76,7,1.91,BR,1706672088
520,ouesso,1.6136,16.0517,20.91,44,98,1.07,CG,1706672096
521,pokrovka,42.3414,78.0056,-3.36,70,100,1.04,KG,1706672096
522,al qitena,14.8648,32.3668,16.91,21,18,5.76,SD,1706672097
523,kutum,14.2,24.6667,11.54,26,7,3.12,SD,1706672097
524,enewetak,11.3474,162.3373,26.58,71,80,9.2,MH,1706672078
525,sittwe,20.15,92.9,22.43,42,1,1.26,MM,1706672098
526,borujen,31.9652,51.2873,-0.55,71,79,0.84,IR,1706672099
527,prince rupert,54.3161,-130.3201,8.83,71,20,2.57,CA,1706672099
528,sopela,43.3789,-2.9831,10.38,75,0,1.54,ES,1706672100
529,pesqueira,-8.3578,-36.6964,21.34,81,0,2.33,BR,1706672100
530,port hedland,-20.3167,118.5667,34.03,62,38,5.66,AU,1706671890
531,beerwah,-26.85,152.9667,28.17,61,76,5.15,AU,1706672102
532,burang,30.25,81.1667,-7.2,41,1,2.69,CN,1706672103
533,poinciana,28.1403,-81.4584,13.08,74,0,2.57,US,1706672103
534,hot springs village,34.6655,-93.01,9.93,76,0,2.29,US,1706672104
535,bathsheba,13.2167,-59.5167,26.17,83,11,5.62,BB,1706672105
536,steinbach,50.1667,8.5667,7.44,84,88,1.52,DE,1706672105
537,gamba,-2.65,10.0,26.27,89,100,1.22,GA,1706672106
538,sao joao da barra,-21.6403,-41.0511,24.6,95,100,0.23,BR,1706672107
539,mbake,14.7903,-15.908,17.88,15,56,4.38,SN,1706672107
540,iringa,-7.7667,35.7,15.2,98,99,0.79,TZ,1706672108
541,fiambala,-27.6871,-67.6149,26.13,39,74,1.52,AR,1706672109
542,olinda,-8.0089,-34.8553,27.85,69,20,3.09,BR,1706671878
543,castillos,-34.1667,-53.8333,17.33,90,1,2.68,UY,1706672110
544,dogubayazit,39.5469,44.0842,-12.64,93,98,1.24,TR,1706672110
545,tura,25.5198,90.2201,22.54,33,0,0.81,IN,1706672111
546,coxen hole,16.3244,-86.5366,22.6,78,75,2.57,HN,1706671814
547,grand falls-windsor,48.9332,-55.6649,-18.05,83,7,1.31,CA,1706672113
548,nadym,65.5333,72.5167,-22.91,95,15,6.56,RU,1706672113
549,cidade velha,14.9167,-23.6167,22.26,73,75,5.66,CV,1706672114
550,gheraesti,47.0167,26.8167,-2.53,77,20,2.28,RO,1706672114
551,singkil,-7.9855,111.4161,30.16,70,19,1.48,ID,1706672115
552,swakopmund,-22.6833,14.5333,17.47,88,9,1.34,NA,1706672116
553,anna regina,7.2644,-58.5077,25.74,86,16,2.95,GY,1706672116
554,ulanhot,46.0833,122.0833,-18.1,53,0,6.06,CN,1706672118
555,richfield,44.8833,-93.283,2.14,89,100,3.09,US,1706672055
556,elena,42.9333,25.8833,-4.46,92,38,0.63,BG,1706672120
557,sanctuary point,-35.1114,150.629,22.77,88,100,4.67,AU,1706672120
558,mezhdurechenskiy,59.6,65.9333,-10.07,95,100,2.77,RU,1706672121
559,brisas de zicatela,15.8369,-97.0419,26.29,73,0,1.54,MX,1706672121
560,akureyri,65.6835,-18.0878,-4.04,86,0,4.63,IS,1706672122
561,noumea,-22.2763,166.4572,30.99,65,50,5.84,NC,1706671805
562,broken hill,-31.95,141.4333,29.87,17,0,7.73,AU,1706672097
563,kangding,30.0513,101.9603,7.84,39,1,2.14,CN,1706672123
564,porto cristo,39.5395,3.333,10.91,80,100,2.06,ES,1706672124
565,kamaishi,39.2667,141.8833,9.16,57,88,5.13,JP,1706672124
566,swan hill,-35.3378,143.5544,29.33,16,0,5.85,AU,1706672125
567,mogadishu,2.0371,45.3438,25.84,79,81,7.0,SO,1706672127
568,eirunepe,-6.6603,-69.8736,23.59,99,100,0.54,BR,1706672127
569,bolkhov,53.4433,36.0044,-2.16,93,100,2.61,RU,1706672128
570,kirakira,-10.4544,161.9205,28.56,80,100,5.03,SB,1706672129
571,madinat ash shamal,26.1293,51.2009,20.7,60,9,1.93,QA,1706672130
572,lerwick,60.1545,-1.1494,8.0,81,100,15.52,GB,1706672130
573,manokwari,-0.8667,134.0833,28.54,73,90,2.49,ID,1706672131
574,warah,27.4481,67.7978,19.43,27,50,1.55,PK,1706672131
575,harsin,34.2721,47.5861,1.45,74,98,1.48,IR,1706672132
576,shakhtinsk,49.71,72.5872,-7.65,94,96,5.14,KZ,1706672132
577,tromso,69.6496,18.957,3.01,48,20,13.24,NO,1706672134
